2017-08-18,NULL,32,Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,16:48:38,17:01:00,17:06:40,17:15:59,17:25:33
2018-04-20,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-21,NULL,NULL,No Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-22,NULL,NULL,Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-23,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-24,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-25,NULL,NULL,Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-26,NULL,NULL,No Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-27,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-28,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-29,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-04-30,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-01,NULL,NULL,Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-02,NULL,NULL,No Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-03,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-04,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-05,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-06,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-07,NULL,NULL,No Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-08,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-09,NULL,NULL,No Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-10,NULL,NULL,Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-11,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-12,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-13,NULL,NULL,No Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-14,NULL,NULL,No Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-15,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-16,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-17,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-18,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-19,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-20,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-21,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-22,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-23,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-24,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-25,NULL,NULL,Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-26,NULL,NULL,Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-27,NULL,NULL,No Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-28,NULL,NULL,Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-29,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-30,NULL,NULL,No Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-05-31,NULL,NULL,No Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-01,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-02,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-03,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-04,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-05,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-06,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-07,NULL,NULL,Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-08,NULL,NULL,No Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-09,NULL,NULL,No Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-10,NULL,NULL,No Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-11,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-12,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-13,NULL,NULL,Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-14,NULL,NULL,Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-15,NULL,NULL,Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-16,NULL,NULL,Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-17,NULL,NULL,No Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-18,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-19,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-20,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-21,NULL,NULL,Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-22,NULL,NULL,Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-23,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-24,NULL,NULL,Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-25,NULL,NULL,Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-26,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-27,NULL,NULL,Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-28,NULL,NULL,Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-29,NULL,NULL,No Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-06-30,NULL,NULL,Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-01,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-02,NULL,NULL,No Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-03,NULL,NULL,No Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-04,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-05,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-06,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-07,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-08,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-09,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-10,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-11,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-12,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-13,NULL,NULL,No Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-14,NULL,NULL,Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-15,NULL,NULL,Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-16,NULL,NULL,No Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-17,NULL,NULL,No Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-18,NULL,NULL,Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-19,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-20,NULL,NULL,Express - No Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-21,NULL,NULL,No Express - No Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-22,NULL,NULL,No Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-23,NULL,NULL,No Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-24,NULL,NULL,No Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-25,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-26,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-27,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-28,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-29,NULL,NULL,No Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-30,NULL,NULL,Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-07-31,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-01,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-02,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-03,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-04,NULL,NULL,Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-05,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-06,NULL,NULL,No Express - No Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-07,NULL,NULL,Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-08,NULL,NULL,Express - Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-09,NULL,NULL,Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-10,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-11,NULL,NULL,No Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-12,NULL,NULL,Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-13,NULL,NULL,No Express - No Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-14,NULL,NULL,No Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-15,NULL,NULL,No Express - No Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-16,NULL,NULL,Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-17,NULL,NULL,Express - Carpool,Aloha - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-18,NULL,NULL,No Express - Carpool,Denny - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-19,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-20,NULL,NULL,No Express - Carpool,Aloha - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-21,NULL,NULL,No Express - Carpool,Republican - Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-22,NULL,NULL,No Express - Carpool,Denny - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018-08-23,NULL,NULL,No Express - No Carpool,Republican - No Carpool,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
